#cov from SACcov
732.045      93.6887      51.9868      27.8376      13.575       5.65799      2.1129       0.844419     0.409265     0.116926     0.0614143   
93.6887      304.946      38.9869      21.5615      10.2797      4.30978      1.86127      0.714235     0.417525     0.126434     0.0849898   
51.9868      38.9869      121.521      13.8919      6.75542      2.98373      1.34445      0.464992     0.22422      0.116914     0.035365    
27.8376      21.5615      13.8919      53.3573      4.34964      1.99167      0.808818     0.358536     0.14644      0.0886775    0.0292039   
13.575       10.2797      6.75542      4.34964      21.634       1.25133      0.547431     0.191861     0.105685     0.0429167    0.0188604   
5.65799      4.30978      2.98373      1.99167      1.25133      8.93323      0.417454     0.138323     0.0746978    0.0314248    0.00851162  
2.1129       1.86127      1.34445      0.808818     0.547431     0.417454     3.65153      0.171253     0.0506084    0.0165334    0.00780746  
0.844419     0.714235     0.464992     0.358536     0.191861     0.138323     0.171253     1.57538      0.0843634    0.0207295    0.0101765   
0.409265     0.417525     0.22422      0.14644      0.105685     0.0746978    0.0506084    0.0843634    0.697227     0.0534427    0.0165863   
0.116926     0.126434     0.116914     0.0886775    0.0429167    0.0314248    0.0165334    0.0207295    0.0534427    0.335623     0.0374586   
0.0614143    0.0849898    0.035365     0.0292039    0.0188604    0.00851162   0.00780746   0.0101765    0.0165863    0.0374586    0.173694    
