# rp[pMpc], DeltaSigma, err
0.2602       82.5242      19.6299     
0.412285     84.3157      13.437      
0.650588     55.869       7.57681     
1.02714      25.1041      5.06432     
1.61846      17.2726      3.22694     
2.55346      11.4635      2.08221     
4.02643      5.98682      1.31785     
6.34948      2.42207      0.852553    
10.0101      1.97271      0.555907    
15.7844      1.68099      0.370281    
24.8932      1.34234      0.255512    
