#cov from SACcov
1355.21      80.8779      47.2098      26.1085      13.0112      4.96449      3.11056      0.830172     0.291641     0.325544     0.129661    
80.8779      623.47       33.4692      19.7916      9.79508      4.612        1.95689      0.859595     0.367083     0.118226     0.0880534   
47.2098      33.4692      218.151      12.9554      6.35267      3.19172      1.27306      0.485651     0.123985     0.130414     -0.00460034 
26.1085      19.7916      12.9554      93.6823      4.01042      1.89817      0.939146     0.317844     0.0998468    0.105098     0.0453754   
13.0112      9.79508      6.35267      4.01042      36.2346      1.10558      0.542965     0.192878     0.0584199    0.0288476    0.0255473   
4.96449      4.612        3.19172      1.89817      1.10558      15.0016      0.421387     0.149867     0.0479011    0.0356766    0.0165235   
3.11056      1.95689      1.27306      0.939146     0.542965     0.421387     6.10083      0.15514      0.0477856    0.0173096    0.00840603  
0.830172     0.859595     0.485651     0.317844     0.192878     0.149867     0.15514      2.54868      0.0835276    0.0170729    0.00922735  
0.291641     0.367083     0.123985     0.0998468    0.0584199    0.0479011    0.0477856    0.0835276    1.11389      0.0544101    0.0156343   
0.325544     0.118226     0.130414     0.105098     0.0288476    0.0356766    0.0173096    0.0170729    0.0544101    0.501332     0.0360892   
0.129661     0.0880534    -0.00460034  0.0453754    0.0255473    0.0165235    0.00840603   0.00922735   0.0156343    0.0360892    0.242635    
