#cov from SACcov
698.713      16.6098      11.2543      5.71119      2.10571      1.11925      0.513537     0.278599     0.0736587    0.00679077   -0.0152964  
16.6098      322.773      6.41453      4.39236      1.47738      0.901544     0.394028     0.106344     0.020694     -0.0263953   -0.0161908  
11.2543      6.41453      149.651      3.03228      0.994559     0.601297     0.050497     0.203048     0.0693771    0.0188799    0.0256017   
5.71119      4.39236      3.03228      63.0053      0.85876      0.193743     0.137746     0.00685443   0.0507429    0.0122671    0.00490406  
2.10571      1.47738      0.994559     0.85876      24.7134      0.404567     0.0459814    0.0125016    -0.00516006  0.019693     0.00675301  
1.11925      0.901544     0.601297     0.193743     0.404567     10.1851      0.0941857    0.0294341    0.00136521   0.0102243    0.00478788  
0.513537     0.394028     0.050497     0.137746     0.0459814    0.0941857    4.08629      0.0420467    0.0147124    0.00396666   0.00445824  
0.278599     0.106344     0.203048     0.00685443   0.0125016    0.0294341    0.0420467    1.67204      0.0292891    0.012228     0.00180518  
0.0736587    0.020694     0.0693771    0.0507429    -0.00516006  0.00136521   0.0147124    0.0292891    0.716045     0.0231681    0.00971286  
0.00679077   -0.0263953   0.0188799    0.0122671    0.019693     0.0102243    0.00396666   0.012228     0.0231681    0.319962     0.0224463   
-0.0152964   -0.0161908   0.0256017    0.00490406   0.00675301   0.00478788   0.00445824   0.00180518   0.00971286   0.0224463    0.154774    
