# rp[pMpc], DeltaSigma, err
0.261084     107.567      12.9091     
0.412145     73.922       8.08167     
0.650559     58.9833      5.24019     
1.02588      32.6707      3.25265     
1.61831      19.7531      2.0768      
2.55364      9.55816      1.3387      
4.02734      4.3936       0.853278    
6.34875      3.65461      0.554045    
10.0125      2.39589      0.368091    
15.7852      2.02109      0.249447    
24.88        1.05797      0.178117    
