#cov from JKcov
100.897      -2.45606     -2.11415     2.27464      0.0363751    -0.013219    0.295873     -0.496435    -0.387361    0.206097     0.202322    
-2.45606     42.2802      -2.63844     2.55088      -0.691997    -0.824522    -0.0404042   0.633287     0.0769642    0.144409     0.0282783   
-2.11415     -2.63844     12.9692      -1.06704     0.125125     0.142718     -0.177456    0.243287     -0.0570502   -0.0146463   -0.0166523  
2.27464      2.55088      -1.06704     6.40807      -0.596436    -0.646735    0.145029     -0.285665    -0.0224586   -0.0765483   0.00122018  
0.0363751    -0.691997    0.125125     -0.596436    2.10706      0.350099     0.113316     0.0989674    -0.0177365   0.020381     -0.038849   
-0.013219    -0.824522    0.142718     -0.646735    0.350099     1.09602      0.0299307    0.0617451    0.0392507    0.0273762    0.00979568  
0.295873     -0.0404042   -0.177456    0.145029     0.113316     0.0299307    0.328913     0.0182961    -0.0142588   0.0108091    0.00468733  
-0.496435    0.633287     0.243287     -0.285665    0.0989674    0.0617451    0.0182961    0.209127     0.0172063    0.0116672    0.00543099  
-0.387361    0.0769642    -0.0570502   -0.0224586   -0.0177365   0.0392507    -0.0142588   0.0172063    0.0607971    0.00999477   0.00530452  
0.206097     0.144409     -0.0146463   -0.0765483   0.020381     0.0273762    0.0108091    0.0116672    0.00999477   0.0467193    0.0149785   
0.202322     0.0282783    -0.0166523   0.00122018   -0.038849    0.00979568   0.00468733   0.00543099   0.00530452   0.0149785    0.0306951   
