#cov from JKcov
10.8484      1.14122      0.159477     -0.126301    -0.172954    0.0957066    0.097861     0.0263325    -0.0200397   0.00381642   0.0544873   
1.14122      3.65488      -0.157885    -0.177708    0.00461889   -0.0412324   0.0272202    -0.021269    -0.00115878  -0.00621439  0.00511982  
0.159477     -0.157885    1.5233       0.0688525    -0.0163829   0.00657687   0.0100295    0.00544566   0.00136781   -0.011044    0.0112355   
-0.126301    -0.177708    0.0688525    0.633607     -0.0555159   0.0405036    0.0209183    -0.00432996  -0.00809606  -0.00738082  -0.00137678 
-0.172954    0.00461889   -0.0163829   -0.0555159   0.290933     -0.0227207   -0.00019433  -0.00667788  6.91099e-05  0.00246915   -0.0058686  
0.0957066    -0.0412324   0.00657687   0.0405036    -0.0227207   0.102853     0.0019875    0.00579547   0.00291436   0.00226772   -0.00185062 
0.097861     0.0272202    0.0100295    0.0209183    -0.00019433  0.0019875    0.0500557    0.00142036   0.00771877   0.00203558   0.000504459 
0.0263325    -0.021269    0.00544566   -0.00432996  -0.00667788  0.00579547   0.00142036   0.0176936    0.0024911    -0.000605934 -0.000930697
-0.0200397   -0.00115878  0.00136781   -0.00809606  6.91099e-05  0.00291436   0.00771877   0.0024911    0.0140999    -0.000300292 -0.000569221
0.00381642   -0.00621439  -0.011044    -0.00738082  0.00246915   0.00226772   0.00203558   -0.000605934 -0.000300292 0.00822923   0.00145379  
0.0544873    0.00511982   0.0112355    -0.00137678  -0.0058686   -0.00185062  0.000504459  -0.000930697 -0.000569221 0.00145379   0.00484209  
