#cov from SACcov
111.772      5.71165      2.8494       1.60337      0.730444     0.370969     0.141858     0.0570664    0.0203834    0.00470916   0.0083924   
5.71165      48.9695      2.00682      0.995663     0.533554     0.21723      0.107332     0.0388028    0.0152726    0.0069383    0.00197816  
2.8494       2.00682      19.8329      0.779523     0.28551      0.116484     0.0586516    0.0165204    0.0116849    0.00101193   0.00347156  
1.60337      0.995663     0.779523     8.40815      0.21847      0.0811223    0.0287532    0.0115582    -0.00138702  0.00363932   0.000995946 
0.730444     0.533554     0.28551      0.21847      3.42258      0.0958071    0.0357101    0.00960577   0.00482328   0.00205082   0.00203201  
0.370969     0.21723      0.116484     0.0811223    0.0958071    1.42928      0.0391931    0.0105997    0.0019944    0.0014045    0.000715264 
0.141858     0.107332     0.0586516    0.0287532    0.0357101    0.0391931    0.599569     0.0182678    0.00565705   0.00119717   0.000773005 
0.0570664    0.0388028    0.0165204    0.0115582    0.00960577   0.0105997    0.0182678    0.261391     0.0130447    0.00354192   0.000769894 
0.0203834    0.0152726    0.0116849    -0.00138702  0.00482328   0.0019944    0.00565705   0.0130447    0.118164     0.00915637   0.002697    
0.00470916   0.0069383    0.00101193   0.00363932   0.00205082   0.0014045    0.00119717   0.00354192   0.00915637   0.0570707    0.00745218  
0.0083924    0.00197816   0.00347156   0.000995946  0.00203201   0.000715264  0.000773005  0.000769894  0.002697     0.00745218   0.0309748   
