#cov from SACcov
340.737      14.5914      9.03788      4.58219      2.29709      1.10734      0.499157     0.106132     0.0546255    -0.022282    0.0140804   
14.5914      155.316      6.17204      3.30359      1.4373       0.606906     0.27095      0.0549853    0.0437031    0.0263392    0.0122715   
9.03788      6.17204      62.2776      2.13519      0.962375     0.463074     0.219736     0.095032     0.0277634    0.0162618    0.00630857  
4.58219      3.30359      2.13519      23.3446      0.655174     0.266788     0.138453     0.0570318    0.0285964    0.00601341   0.00482762  
2.29709      1.4373       0.962375     0.655174     9.53606      0.203091     0.0935879    0.0254603    0.0191956    0.00761605   0.00387383  
1.10734      0.606906     0.463074     0.266788     0.203091     3.93888      0.0707019    0.0183517    0.00766833   0.00376631   0.0032736   
0.499157     0.27095      0.219736     0.138453     0.0935879    0.0707019    1.62115      0.0354372    0.0124582    0.0047207    0.00194256  
0.106132     0.0549853    0.095032     0.0570318    0.0254603    0.0183517    0.0354372    0.690979     0.0207648    0.00708511   0.00285179  
0.0546255    0.0437031    0.0277634    0.0285964    0.0191956    0.00766833   0.0124582    0.0207648    0.298749     0.0160044    0.00533894  
-0.022282    0.0263392    0.0162618    0.00601341   0.00761605   0.00376631   0.0047207    0.00708511   0.0160044    0.137247     0.0131309   
0.0140804    0.0122715    0.00630857   0.00482762   0.00387383   0.0032736    0.00194256   0.00285179   0.00533894   0.0131309    0.0691007   
