#cov from JKcov
58.0298      1.80431      0.200803     -2.23534     0.033064     -0.622969    -0.0937484   -0.1197      0.195141     -0.0989002   0.0145179   
1.80431      24.5672      0.709271     -0.512018    0.502216     0.730044     -0.216041    0.0244299    0.0111911    -0.0397134   -0.14169    
0.200803     0.709271     9.81644      0.347821     0.18254      -0.283263    -0.137068    -0.0881539   -0.0271514   0.0746053    -0.0159352  
-2.23534     -0.512018    0.347821     4.42987      0.412788     0.330077     0.163538     0.0816221    -0.0551462   -0.0734767   0.0127273   
0.033064     0.502216     0.18254      0.412788     1.56417      0.154911     0.0458328    -0.0260506   -0.0194006   -0.015451    0.000170601 
-0.622969    0.730044     -0.283263    0.330077     0.154911     0.576551     0.018106     0.0267667    0.00507982   0.00644452   -0.00491343 
-0.0937484   -0.216041    -0.137068    0.163538     0.0458328    0.018106     0.287994     -0.0140273   0.0296874    0.000963173  0.0139171   
-0.1197      0.0244299    -0.0881539   0.0816221    -0.0260506   0.0267667    -0.0140273   0.0850826    0.00163248   0.0054955    -0.00555073 
0.195141     0.0111911    -0.0271514   -0.0551462   -0.0194006   0.00507982   0.0296874    0.00163248   0.0604312    0.00269017   3.46783e-05 
-0.0989002   -0.0397134   0.0746053    -0.0734767   -0.015451    0.00644452   0.000963173  0.0054955    0.00269017   0.0315493    0.00697103  
0.0145179    -0.14169     -0.0159352   0.0127273    0.000170601  -0.00491343  0.0139171    -0.00555073  3.46783e-05  0.00697103   0.0218559   
