# rp[pMpc], DeltaSigma, err
0.261371     74.5676      10.0448     
0.412499     55.2466      6.50232     
0.650853     40.5054      3.60128     
1.02668      25.1683      2.53142     
1.61847      10.9194      1.45157     
2.55342      7.8781       1.04691     
4.02701      3.29345      0.573509    
6.3508       2.67004      0.457304    
10.013       1.4344       0.246571    
15.7871      0.691292     0.216146    
24.8868      0.736288     0.1752      
