#cov from SACcov
1636.43      173.064      109.421      60.7053      32.2295      15.4081      6.63348      2.55985      1.03915      0.419358     0.094509    
173.064      637.204      82.2102      47.7742      23.5373      11.2153      5.01566      2.04905      0.90229      0.304213     0.14683     
109.421      82.2102      324.787      32.3371      17.5375      7.57942      3.66543      1.54046      0.516732     0.20522      0.111341    
60.7053      47.7742      32.3371      120.931      11.4108      4.97706      2.26787      1.02942      0.418134     0.200071     0.0854925   
32.2295      23.5373      17.5375      11.4108      49.5017      3.14494      1.46307      0.583428     0.226722     0.124115     0.0475006   
15.4081      11.2153      7.57942      4.97706      3.14494      19.958       0.846872     0.372772     0.127322     0.0749289    0.030834    
6.63348      5.01566      3.66543      2.26787      1.46307      0.846872     7.83692      0.305486     0.101177     0.0448324    0.0163662   
2.55985      2.04905      1.54046      1.02942      0.583428     0.372772     0.305486     3.20328      0.123919     0.0435467    0.0185914   
1.03915      0.90229      0.516732     0.418134     0.226722     0.127322     0.101177     0.123919     1.34619      0.0734203    0.0199563   
0.419358     0.304213     0.20522      0.200071     0.124115     0.0749289    0.0448324    0.0435467    0.0734203    0.609292     0.0482074   
0.094509     0.14683      0.111341     0.0854925    0.0475006    0.030834     0.0163662    0.0185914    0.0199563    0.0482074    0.298112    
