#cov from JKcov
179.09       -4.28773     9.37991      -0.657319    0.160351     2.3415       -0.368888    1.19916      -0.0967218   0.458052     -0.120289   
-4.28773     50.4303      -3.54546     -1.09436     1.21988      -0.228525    0.318061     -0.318363    -0.143369    0.0822848    0.059583    
9.37991      -3.54546     26.7397      2.52339      1.42693      -0.759156    -0.434152    0.0507659    0.114838     0.107119     0.0629908   
-0.657319    -1.09436     2.52339      8.16737      0.255358     -0.232445    -0.305199    -0.0527335   0.145397     0.135725     0.0174301   
0.160351     1.21988      1.42693      0.255358     3.25376      0.173701     0.00984358   0.10429      0.0320867    0.0267322    0.0139242   
2.3415       -0.228525    -0.759156    -0.232445    0.173701     1.10977      0.0218279    0.0972806    -0.000248536 -0.0129395   -0.0199583  
-0.368888    0.318061     -0.434152    -0.305199    0.00984358   0.0218279    0.562629     -0.0285425   -0.000270049 -0.00984345  -0.00846203 
1.19916      -0.318363    0.0507659    -0.0527335   0.10429      0.0972806    -0.0285425   0.249412     0.0424683    0.0187154    -0.0156824  
-0.0967218   -0.143369    0.114838     0.145397     0.0320867    -0.000248536 -0.000270049 0.0424683    0.107141     0.0142773    -0.00465002 
0.458052     0.0822848    0.107119     0.135725     0.0267322    -0.0129395   -0.00984345  0.0187154    0.0142773    0.0616944    0.00283405  
-0.120289    0.059583     0.0629908    0.0174301    0.0139242    -0.0199583   -0.00846203  -0.0156824   -0.00465002  0.00283405   0.0329648   
