# rp[pMpc], DeltaSigma, err
0.26085      64.5201      7.89126     
0.412234     51.4106      5.03653     
0.650466     32.3378      3.27173     
1.02526      25.8067      2.10822     
1.61934      12.9737      1.35611     
2.55317      6.50879      0.875524    
4.0265       3.9552       0.570133    
6.34945      2.53471      0.374252    
10.0105      1.33584      0.252273    
15.7846      1.06243      0.179813    
24.8778      1.06007      0.134746    
