#cov from SACcov
240.068      19.5256      10.4442      5.21877      2.51291      1.15011      0.520894     0.192283     0.0416561    0.0340028    0.00208874  
19.5256      94.1325      7.8652       3.98988      1.93214      0.806215     0.31218      0.136643     0.0308155    0.0335632    0.00839506  
10.4442      7.8652       40.8281      2.56362      1.277        0.549399     0.21808      0.108325     0.0399822    0.0190547    0.00699383  
5.21877      3.98988      2.56362      17.1936      0.899666     0.33299      0.16204      0.0601772    0.0213211    0.0182817    0.00993748  
2.51291      1.93214      1.277        0.899666     7.00621      0.28736      0.096594     0.0399157    0.0150845    0.00813191   0.00343571  
1.15011      0.806215     0.549399     0.33299      0.28736      2.92003      0.094643     0.0325698    0.00718504   0.00644814   0.00176837  
0.520894     0.31218      0.21808      0.16204      0.096594     0.094643     1.23482      0.0424275    0.0146296    0.00494129   0.00223285  
0.192283     0.136643     0.108325     0.0601772    0.0399157    0.0325698    0.0424275    0.529005     0.0264344    0.00843038   0.00244065  
0.0416561    0.0308155    0.0399822    0.0213211    0.0150845    0.00718504   0.0146296    0.0264344    0.237609     0.0188386    0.00548029  
0.0340028    0.0335632    0.0190547    0.0182817    0.00813191   0.00644814   0.00494129   0.00843038   0.0188386    0.118231     0.0160368   
0.00208874   0.00839506   0.00699383   0.00993748   0.00343571   0.00176837   0.00223285   0.00244065   0.00548029   0.0160368    0.0638619   
