# cov
5136.77      39.1541      39.9555      31.9318      18.4451      10.2562      6.27046      2.74186      0.977532     0.437573     0.326585     -0.0881198   0.00102074   0.0119049    -0.0522159  
39.1541      1441.56      30.1112      24.9819      16.7454      9.51597      5.08858      2.11509      0.857106     0.418344     0.240694     0.0903526    0.0153613    -0.0304434   0.0219254   
39.9555      30.1112      617.77       23.4659      14.7986      8.55942      4.74241      2.2703       1.2235       0.461092     0.0897506    0.0474945    0.0610298    0.0253761    0.0166642   
31.9318      24.9819      23.4659      271.97       12.546       7.6378       4.11498      1.99645      0.949907     0.399447     0.12896      0.0432885    0.0295273    0.00639881   -0.00500573 
18.4451      16.7454      14.7986      12.546       111.772      5.71165      2.8494       1.60337      0.730444     0.370969     0.141858     0.0570664    0.0203834    0.00470916   0.0083924   
10.2562      9.51597      8.55942      7.6378       5.71165      48.9695      2.00682      0.995663     0.533554     0.21723      0.107332     0.0388028    0.0152726    0.0069383    0.00197816  
6.27046      5.08858      4.74241      4.11498      2.8494       2.00682      19.8329      0.779523     0.28551      0.116484     0.0586516    0.0165204    0.0116849    0.00101193   0.00347156  
2.74186      2.11509      2.2703       1.99645      1.60337      0.995663     0.779523     8.40815      0.21847      0.0811223    0.0287532    0.0115582    -0.00138702  0.00363932   0.000995946 
0.977532     0.857106     1.2235       0.949907     0.730444     0.533554     0.28551      0.21847      3.42258      0.0958071    0.0357101    0.00960577   0.00482328   0.00205082   0.00203201  
0.437573     0.418344     0.461092     0.399447     0.370969     0.21723      0.116484     0.0811223    0.0958071    1.42928      0.0391931    0.0105997    0.0019944    0.0014045    0.000715264 
0.326585     0.240694     0.0897506    0.12896      0.141858     0.107332     0.0586516    0.0287532    0.0357101    0.0391931    0.599569     0.0182678    0.00565705   0.00119717   0.000773005 
-0.0881198   0.0903526    0.0474945    0.0432885    0.0570664    0.0388028    0.0165204    0.0115582    0.00960577   0.0105997    0.0182678    0.261391     0.0130447    0.00354192   0.000769894 
0.00102074   0.0153613    0.0610298    0.0295273    0.0203834    0.0152726    0.0116849    -0.00138702  0.00482328   0.0019944    0.00565705   0.0130447    0.118164     0.00915637   0.002697    
0.0119049    -0.0304434   0.0253761    0.00639881   0.00470916   0.0069383    0.00101193   0.00363932   0.00205082   0.0014045    0.00119717   0.00354192   0.00915637   0.0570707    0.00745218  
-0.0522159   0.0219254    0.0166642    -0.00500573  0.0083924    0.00197816   0.00347156   0.000995946  0.00203201   0.000715264  0.000773005  0.000769894  0.002697     0.00745218   0.0309748   
