# cov
37429.5      407.839      324.648      294.834      180.554      141.157      65.5275      33.7195      20.1128      1.51576      2.99832      0.915302     0.965917     -0.0539542   -0.519192   
407.839      20851        255.562      246.744      230.096      116.11       71.405       44.3155      14.4503      8.9313       2.31768      1.00658      0.46591      0.0963888    0.295435    
324.648      255.562      8214.69      212.396      170.268      105.944      67.4726      33.4734      18.9079      7.17283      3.35124      1.25238      0.530291     0.198096     0.104768    
294.834      246.744      212.396      3962.5       149.825      92.7241      55.7346      28.1522      15.0486      6.44073      3.36297      1.13026      0.260578     0.328596     0.309613    
180.554      230.096      170.268      149.825      1355.21      80.8779      47.2098      26.1085      13.0112      4.96449      3.11056      0.830172     0.291641     0.325544     0.129661    
141.157      116.11       105.944      92.7241      80.8779      623.47       33.4692      19.7916      9.79508      4.612        1.95689      0.859595     0.367083     0.118226     0.0880534   
65.5275      71.405       67.4726      55.7346      47.2098      33.4692      218.151      12.9554      6.35267      3.19172      1.27306      0.485651     0.123985     0.130414     -0.00460034 
33.7195      44.3155      33.4734      28.1522      26.1085      19.7916      12.9554      93.6823      4.01042      1.89817      0.939146     0.317844     0.0998468    0.105098     0.0453754   
20.1128      14.4503      18.9079      15.0486      13.0112      9.79508      6.35267      4.01042      36.2346      1.10558      0.542965     0.192878     0.0584199    0.0288476    0.0255473   
1.51576      8.9313       7.17283      6.44073      4.96449      4.612        3.19172      1.89817      1.10558      15.0016      0.421387     0.149867     0.0479011    0.0356766    0.0165235   
2.99832      2.31768      3.35124      3.36297      3.11056      1.95689      1.27306      0.939146     0.542965     0.421387     6.10083      0.15514      0.0477856    0.0173096    0.00840603  
0.915302     1.00658      1.25238      1.13026      0.830172     0.859595     0.485651     0.317844     0.192878     0.149867     0.15514      2.54868      0.0835276    0.0170729    0.00922735  
0.965917     0.46591      0.530291     0.260578     0.291641     0.367083     0.123985     0.0998468    0.0584199    0.0479011    0.0477856    0.0835276    1.11389      0.0544101    0.0156343   
-0.0539542   0.0963888    0.198096     0.328596     0.325544     0.118226     0.130414     0.105098     0.0288476    0.0356766    0.0173096    0.0170729    0.0544101    0.501332     0.0360892   
-0.519192    0.295435     0.104768     0.309613     0.129661     0.0880534    -0.00460034  0.0453754    0.0255473    0.0165235    0.00840603   0.00922735   0.0156343    0.0360892    0.242635    
