# rp[pMpc], DeltaSigma, err
0.261482     36.2165      3.29369     
0.412604     23.8791      1.91177     
0.650715     15.1948      1.23422     
1.02611      11.3109      0.795995    
1.61908      5.16273      0.539382    
2.55365      2.66312      0.320707    
4.02658      1.72466      0.223731    
6.34932      1.06026      0.133017    
10.0105      0.872767     0.118743    
15.7824      0.621971     0.0907151   
24.8772      0.526526     0.0695852   
