# cov
3.98323e+06  -6569.45     409.543      -730.286     945.489      570.296      693.468      334.242      102.06       13.0608      3.65918      10.4052      -2.0538      0.513212     1.73362     
-6569.45     319569       1284.11      1136.49      877.917      618.035      381.887      226.222      132.456      70.1867      47.5946      10.1806      0.905277     4.01334      -2.595      
409.543      1284.11      37725.4      988.934      710.701      525.754      318.172      201.678      92.9172      41.5705      22.4591      4.60403      3.01356      0.0716132    -0.355036   
-730.286     1136.49      988.934      71868.4      747.345      377.605      225.54       147.681      78.5998      38.9754      18.1826      10.2668      3.41247      1.7841       -0.082459   
945.489      877.917      710.701      747.345      7101.54      358.013      231.523      145.62       72.252       33.7496      12.4849      5.83108      1.68766      1.18069      0.692553    
570.296      618.035      525.754      377.605      358.013      3112.8       162.639      104.895      51.785       25.5779      11.2924      4.50548      1.72394      0.652757     0.360241    
693.468      381.887      318.172      225.54       231.523      162.639      1357.54      69.2345      37.2546      18.2463      6.48033      4.28492      0.991243     0.509905     0.373496    
334.242      226.222      201.678      147.681      145.62       104.895      69.2345      409.282      23.8831      11.4173      4.96284      2.2132       1.0156       0.320877     0.197015    
102.06       132.456      92.9172      78.5998      72.252       51.785       37.2546      23.8831      197.913      7.53068      3.22062      1.35687      0.476486     0.194425     0.142226    
13.0608      70.1867      41.5705      38.9754      33.7496      25.5779      18.2463      11.4173      7.53068      76.7313      2.16109      0.847157     0.413603     0.195254     0.0321002   
3.65918      47.5946      22.4591      18.1826      12.4849      11.2924      6.48033      4.96284      3.22062      2.16109      31.0922      0.688539     0.229302     0.059309     0.0512248   
10.4052      10.1806      4.60403      10.2668      5.83108      4.50548      4.28492      2.2132       1.35687      0.847157     0.688539     12.3139      0.304798     0.0881282    0.0295339   
-2.0538      0.905277     3.01356      3.41247      1.68766      1.72394      0.991243     1.0156       0.476486     0.413603     0.229302     0.304798     5.19122      0.158872     0.0636509   
0.513212     4.01334      0.0716132    1.7841       1.18069      0.652757     0.509905     0.320877     0.194425     0.195254     0.059309     0.0881282    0.158872     2.28562      0.122175    
1.73362      -2.595       -0.355036    -0.082459    0.692553     0.360241     0.373496     0.197015     0.142226     0.0321002    0.0512248    0.0295339    0.0636509    0.122175     1.05278     
