# cov
459703       -658.285     657.22       487.117      313.838      202.012      150.599      39.2196      27.1241      14.7511      7.7489       -3.3687      2.45159      -0.731862    1.23792     
-658.285     171160       717.847      544.005      394.783      229.365      185.292      98.8947      43.0951      20.6915      10.2716      1.7341       2.41865      -0.17162     0.525071    
657.22       717.847      29670.9      420.977      369.007      223.526      130.16       71.4741      39.0012      17.0545      7.53241      0.7915       0.325428     0.100594     0.263187    
487.117      544.005      420.977      4078.38      307.879      208.301      134.184      74.8224      38.0568      15.7497      6.92185      3.13094      1.43752      0.613184     0.14931     
313.838      394.783      369.007      307.879      1636.43      173.064      109.421      60.7053      32.2295      15.4081      6.63348      2.55985      1.03915      0.419358     0.094509    
202.012      229.365      223.526      208.301      173.064      637.204      82.2102      47.7742      23.5373      11.2153      5.01566      2.04905      0.90229      0.304213     0.14683     
150.599      185.292      130.16       134.184      109.421      82.2102      324.787      32.3371      17.5375      7.57942      3.66543      1.54046      0.516732     0.20522      0.111341    
39.2196      98.8947      71.4741      74.8224      60.7053      47.7742      32.3371      120.931      11.4108      4.97706      2.26787      1.02942      0.418134     0.200071     0.0854925   
27.1241      43.0951      39.0012      38.0568      32.2295      23.5373      17.5375      11.4108      49.5017      3.14494      1.46307      0.583428     0.226722     0.124115     0.0475006   
14.7511      20.6915      17.0545      15.7497      15.4081      11.2153      7.57942      4.97706      3.14494      19.958       0.846872     0.372772     0.127322     0.0749289    0.030834    
7.7489       10.2716      7.53241      6.92185      6.63348      5.01566      3.66543      2.26787      1.46307      0.846872     7.83692      0.305486     0.101177     0.0448324    0.0163662   
-3.3687      1.7341       0.7915       3.13094      2.55985      2.04905      1.54046      1.02942      0.583428     0.372772     0.305486     3.20328      0.123919     0.0435467    0.0185914   
2.45159      2.41865      0.325428     1.43752      1.03915      0.90229      0.516732     0.418134     0.226722     0.127322     0.101177     0.123919     1.34619      0.0734203    0.0199563   
-0.731862    -0.17162     0.100594     0.613184     0.419358     0.304213     0.20522      0.200071     0.124115     0.0749289    0.0448324    0.0435467    0.0734203    0.609292     0.0482074   
1.23792      0.525071     0.263187     0.14931      0.094509     0.14683      0.111341     0.0854925    0.0475006    0.030834     0.0163662    0.0185914    0.0199563    0.0482074    0.298112    
