# cov
62185        474.361      420.36       279.779      202.176      133.16       88.1339      35.8424      18.6396      11.1397      4.09691      -0.0569864   0.125748     0.526233     0.0279739   
474.361      20921        379.492      334.38       218.42       126.772      85.917       43.0598      17.2597      7.46959      4.51033      1.90255      0.724343     0.146762     -0.0041801  
420.36       379.492      4076         276.255      204.555      124.415      71.7487      38.5528      17.785       8.25677      3.13968      1.51752      0.796672     0.344021     0.0760001   
279.779      334.38       276.255      1560.86      178.866      113.47       61.9429      32.5693      15.8984      7.49206      2.84076      1.01398      0.388561     0.222346     0.0679244   
202.176      218.42       204.555      178.866      732.045      93.6887      51.9868      27.8376      13.575       5.65799      2.1129       0.844419     0.409265     0.116926     0.0614143   
133.16       126.772      124.415      113.47       93.6887      304.946      38.9869      21.5615      10.2797      4.30978      1.86127      0.714235     0.417525     0.126434     0.0849898   
88.1339      85.917       71.7487      61.9429      51.9868      38.9869      121.521      13.8919      6.75542      2.98373      1.34445      0.464992     0.22422      0.116914     0.035365    
35.8424      43.0598      38.5528      32.5693      27.8376      21.5615      13.8919      53.3573      4.34964      1.99167      0.808818     0.358536     0.14644      0.0886775    0.0292039   
18.6396      17.2597      17.785       15.8984      13.575       10.2797      6.75542      4.34964      21.634       1.25133      0.547431     0.191861     0.105685     0.0429167    0.0188604   
11.1397      7.46959      8.25677      7.49206      5.65799      4.30978      2.98373      1.99167      1.25133      8.93323      0.417454     0.138323     0.0746978    0.0314248    0.00851162  
4.09691      4.51033      3.13968      2.84076      2.1129       1.86127      1.34445      0.808818     0.547431     0.417454     3.65153      0.171253     0.0506084    0.0165334    0.00780746  
-0.0569864   1.90255      1.51752      1.01398      0.844419     0.714235     0.464992     0.358536     0.191861     0.138323     0.171253     1.57538      0.0843634    0.0207295    0.0101765   
0.125748     0.724343     0.796672     0.388561     0.409265     0.417525     0.22422      0.14644      0.105685     0.0746978    0.0506084    0.0843634    0.697227     0.0534427    0.0165863   
0.526233     0.146762     0.344021     0.222346     0.116926     0.126434     0.116914     0.0886775    0.0429167    0.0314248    0.0165334    0.0207295    0.0534427    0.335623     0.0374586   
0.0279739    -0.0041801   0.0760001    0.0679244    0.0614143    0.0849898    0.035365     0.0292039    0.0188604    0.00851162   0.00780746   0.0101765    0.0165863    0.0374586    0.173694    
