# rp, DeltaSigma, err
0.261368     37.0376      34.4074     
0.412648     30.2475      22.5724     
0.650617     20.6714      14.7813     
1.02664      9.45217      9.54387     
1.61906      5.29161      5.97866     
2.55348      2.49512      3.73146     
4.02695      1.34963      2.35673     
6.35021      1.20229      1.53408     
10.013       0.717876     1.02212     
15.7862      0.74314      0.700219    
24.8852      0.558953     0.498042    
