# rp, DeltaSigma, err
0.261314     107.731      14.9747     
0.41187      82.3759      8.18608     
0.650814     58.6388      5.68881     
1.02649      45.6216      3.72171     
1.61857      35.8573      2.593       
2.55263      17.4731      1.61821     
4.02764      7.97223      0.969292    
6.35008      4.68563      0.632088    
10.0082      3.33507      0.491355    
15.7783      2.13963      0.412325    
24.8736      1.13787      0.246708    
