1e-06 0.01 
0.01 0.0158489 
0.0158489 0.0251189 
0.0251189 0.0398107 
0.0398107 0.0630957 
0.0630957 0.1 
0.1 0.158489 
0.158489 0.251189 
0.251189 0.398107 
0.398107 0.630957 
0.630957 1 
1 1.58489 
1.58489 2.51189 
2.51189 3.98107 
3.98107 6.30957 
6.30957 10 
10 15.8489 
15.8489 25.1189 
25.1189 39.8107 
39.8107 63.0957 
63.0957 100 
