# rp, DeltaSigma, err
0.258508     188.212      34.4957     
0.410753     113.702      19.0651     
0.650533     119.4        13.858      
1.02387      80.3092      7.79371     
1.6172       60.3721      5.36108     
2.55207      36.913       3.50313     
4.02445      22.5946      2.34928     
6.34985      10.5157      1.57066     
10.0034      5.20537      1.13001     
15.7718      3.15918      0.737146    
24.8606      1.61459      0.54352     
