# rp, DeltaSigma, err
0.260272     124.416      26.3379     
0.411624     111.582      14.1448     
0.649874     60.6819      12.0533     
1.02556      47.597       6.85805     
1.61814      43.8188      4.91365     
2.55498      24.2474      2.55766     
4.02472      11.2693      1.72235     
6.34618      5.69926      1.25678     
10.007       3.53272      0.935312    
15.7755      2.79118      0.68348     
24.8592      1.11197      0.456237    
